,Product Name,Prices,Description,Link
228,"MOTOROLA Edge 60 5G (PANTONE Shamrock, 256 GB)","₹25,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 50MP + 10MP | 50MP Front Camera5500 mAh BatteryDimensity 7400 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-edge-60-5g-pantone-shamrock-256-gb/p/itm18a81b952d716?pid=MOBHB3T9PWMEHZST&lid=LSTMOBHB3T9PWMEHZSTSRIU0G&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_253&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBHB3T9PWMEHZST.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
229,"Motorola g64 5G (Ice Lilac, 128 GB)","₹13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7025 Processor1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/motorola-g64-5g-ice-lilac-128-gb/p/itm36e3ccb6c9dee?pid=MOBGY2JUZHAXQ8ZG&lid=LSTMOBGY2JUZHAXQ8ZGK3CELO&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_254&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBGY2JUZHAXQ8ZG.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
230,"MOTOROLA Edge 60 Stylus (PANTONE Gibraltar Sea, 256 GB)","₹22,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display50MP + 13MP | 32MP Front Camera5000 mAh Battery7s Gen 2 Mobile Processor Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-edge-60-stylus-pantone-gibraltar-sea-256-gb/p/itm9e562c122f9ee?pid=MOBH9AEUQKVZZYNH&lid=LSTMOBH9AEUQKVZZYNHEJ305D&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_255&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBH9AEUQKVZZYNH.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
231,Samsung Guru 1200,₹850,4 MB RAM | 10 MB ROM3.86 cm (1.52 inch) Display800 mAh BatteryNA,https://www.flipkart.com/samsung-guru-1200/p/itm1f40713c7512e?pid=MOBHD2VYZBPRKAAG&lid=LSTMOBHD2VYZBPRKAAGPJ4PW8&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_256&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBHD2VYZBPRKAAG.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
232,"Apple iPhone 15 (Blue, 128 GB)","₹64,900","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA16 Bionic Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-15-blue-128-gb/p/itmbf14ef54f645d?pid=MOBGTAGPAQNVFZZY&lid=LSTMOBGTAGPAQNVFZZYQRLPCQ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_257&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBGTAGPAQNVFZZY.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
233,"REDMI A4 5G only on Jio SIM (Starry Black, 64 GB)","₹8,493",4 GB RAM | 64 GB ROM17.48 cm (6.88 inch) Display50MP Rear Camera5160 mAh Battery1 Year,https://www.flipkart.com/redmi-a4-5g-only-jio-sim-starry-black-64-gb/p/itm779b8a6711870?pid=MOBH6YHEYUZGGFZQ&lid=LSTMOBH6YHEYUZGGFZQ4MN1DP&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_258&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBH6YHEYUZGGFZQ.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
234,"Tecno Pova 6 Neo 5G (Midnight Shadow, 256 GB)","₹13,999",8 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Display108MP Rear Camera | 8MP Front Camera5000 mAh BatteryDimensity 6300 5G Processor1 Year Manufacturer Warranty for Phone,https://www.flipkart.com/tecno-pova-6-neo-5g-midnight-shadow-256-gb/p/itmd24accb9a72ed?pid=MOBH9HYG6JUPRP9K&lid=LSTMOBH9HYG6JUPRP9K2H1SSU&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_259&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBH9HYG6JUPRP9K.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
235,"realme Narzo N61 (Vyage Blue, 64 GB)","₹7,446",4 GB RAM | 64 GB ROM17.12 cm (6.74 inch) Display32MP Rear Camera5000 mAh Battery1 Year,https://www.flipkart.com/realme-narzo-n61-vyage-blue-64-gb/p/itm0ffee8689770b?pid=MOBH39BEEVQNSUGJ&lid=LSTMOBH39BEEVQNSUGJM1IKL5&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_260&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBH39BEEVQNSUGJ.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
236,"Samsung Galaxy A35 5G (Awesome Iceblue, 128 GB)","₹19,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 8MP + 5MP | 13MP Front Camera5000 mAh BatterySamsung Exynos 1380 Processor1 Year Manufacturer Warranty for Device and 6 Months for In-Box Accessories,https://www.flipkart.com/samsung-galaxy-a35-5g-awesome-iceblue-128-gb/p/itm9684d2fe9201e?pid=MOBGYT2HEYWFCG8Q&lid=LSTMOBGYT2HEYWFCG8QSW6D6Y&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_261&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBGYT2HEYWFCG8Q.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
237,"Apple iPhone 16 (White, 256 GB)","₹84,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-white-256-gb/p/itma0ed9b33a2973?pid=MOBH4DQFCU7ZY9HG&lid=LSTMOBH4DQFCU7ZY9HGOIRVNY&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_262&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBH4DQFCU7ZY9HG.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
238,"OPPO K12x 5G with 45W SUPERVOOC Charger In-The-Box (Midnight Violet, 128 GB)","₹12,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) HD Display32MP + 2MP | 8MP Front Camera5100 mAh BatteryDimensity 6300 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for Inbox Accessories,https://www.flipkart.com/oppo-k12x-5g-45w-supervooc-charger-in-the-box-midnight-violet-128-gb/p/itma30cb38861d4c?pid=MOBH2Q4PGYYZDSRR&lid=LSTMOBH2Q4PGYYZDSRRJXREQR&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_263&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBH2Q4PGYYZDSRR.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
239,"Samsung Galaxy M35 5G (Thunder Grey, 128 GB)","₹16,449",8 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 YEAR,https://www.flipkart.com/samsung-galaxy-m35-5g-thunder-grey-128-gb/p/itme75c2fc428d00?pid=MOBH2Z9YE2ZF9E6P&lid=LSTMOBH2Z9YE2ZF9E6PATCLSF&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_11_264&otracker=search&otracker1=search&fm=organic&iid=42f9e504-9eed-48d8-88a0-5c7e299ac574.MOBH2Z9YE2ZF9E6P.SEARCH&ppt=None&ppn=None&ssid=bs97hxut4w0000001753444732248&qH=1db27dacccf6b51f
240,"POCO F7 5G (Cyber Silver Edition, 512 GB)","₹33,999","12 GB RAM | 512 GB ROM17.35 cm (6.83 inch) Display50MP Rear Camera | 20MP Front Camera7550 mAh Li-Polymer + Silicon Carbon Battery8s Gen 4 ProcessorRear Camera
-50MP Sony Main Camera
-8MP Ultra-wide Camera with night mode and ultra-wide video recordingFront camera
-20MP with Portrait Mode | | Front Video Recording | Night ModeDisplay
-6.83 inch 1.5K pOLED with 120 Hz refresh rateBattery
7550mAh, 90W charger, 22.5W reverse charging1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories",https://www.flipkart.com/poco-f7-5g-cyber-silver-edition-512-gb/p/itmf6202c82636c8?pid=MOBHCY2UNHPV79CT&lid=LSTMOBHCY2UNHPV79CTF42XYA&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_265&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBHCY2UNHPV79CT.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
241,"IQOO Z9s 5G (Titanium Matte, 128 GB)","₹19,295",8 GB RAM | 128 GB ROM17.2 cm (6.77 inch) Display50MP Rear Camera5500 mAh Battery1 year manufacturer warranty for device & 6 months for In-box accessories from the date of purchase,https://www.flipkart.com/iqoo-z9s-5g-titanium-matte-128-gb/p/itm5db90df0e52cf?pid=MOBH4CCCGFGZDBFX&lid=LSTMOBH4CCCGFGZDBFXPUA6GT&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_266&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBH4CCCGFGZDBFX.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
242,"CMF by Nothing Phone 2 Pro (Light Green, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-light-green-128-gb/p/itm46a119f176627?pid=MOBHAUHADASAEX2G&lid=LSTMOBHAUHADASAEX2GYKJS5R&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_267&otracker=search&otracker1=search&fm=organic&iid=en_JyT69YQDnKpdxiB5N3-4r-HHZxIJSS0l8P19S9CiSXoz7ICLXNsBBP4_w3-Y45Sd9TPUnrf94HFwJl2mDs7BrfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
243,"CMF by Nothing Phone 2 Pro (Orange, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-orange-128-gb/p/itm46a119f176627?pid=MOBHAUHAHD3TRJ7X&lid=LSTMOBHAUHAHD3TRJ7XRKZ0X4&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_268&otracker=search&otracker1=search&fm=organic&iid=en_JyT69YQDnKpdxiB5N3-4r-HHZxIJSS0l8P19S9CiSXrHcpPbQyr95o5FHD5-iSDre6Oau7IR-2G7_7GnDNalw_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
244,"Samsung Galaxy M35 5G (Thunder Grey, 128 GB)","₹14,796",6 GB RAM | 128 GB ROM16.76 cm (6.6 inch) Display50MP Rear Camera6000 mAh Battery1 YEAR,https://www.flipkart.com/samsung-galaxy-m35-5g-thunder-grey-128-gb/p/itm24a2a82cf1782?pid=MOBH2Z9HJYYQBFGD&lid=LSTMOBH2Z9HJYYQBFGDJNNGYL&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_269&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBH2Z9HJYYQBFGD.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
245,"Motorola g64 5G (Berry Red, 256 GB)","₹15,999",12 GB RAM | 256 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP | 16MP Front Camera6000 mAh BatteryDimensity 7025 Processor1 Year on Handset and 6 Months on Accessories,https://www.flipkart.com/motorola-g64-5g-berry-red-256-gb/p/itmb96614e89f514?pid=MOBH35Z74ZMRYPFT&lid=LSTMOBH35Z74ZMRYPFTPQI9UZ&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_270&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBH35Z74ZMRYPFT.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
246,"CMF by Nothing Phone 2 Pro (White, 128 GB)","₹18,999",8 GB RAM | 128 GB ROM | Expandable Upto 2 TB17.2 cm (6.77 inch) Display50MP + 50MP + 8MP | 16MP Front Camera5000 mAh BatteryDimensity 7300 Pro 5G Processor1 Year Manufacturing Warranty,https://www.flipkart.com/cmf-nothing-phone-2-pro-white-128-gb/p/itm46a119f176627?pid=MOBHAUHAEYXGMWMY&lid=LSTMOBHAUHAEYXGMWMYZKP8G0&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_271&otracker=search&otracker1=search&fm=organic&iid=en_JyT69YQDnKpdxiB5N3-4r-HHZxIJSS0l8P19S9CiSXr35jkTIInpAZ_Cx_0seD6m4ZK7jm7im0VZ4IYNiH7EgvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
247,Boult 10000 mAh 22 W Wired & Wireless With MagSafe Compact Pocket Size Power Bank,"₹1,299","22W wired & 15W wireless fast charging: Boosted speed ensures rapid charging, minimizing downtime for your devices, keeping you powered up quickly.2-Way Charging Supports MagSafe Charge & Wired Charging for ultimate convenience. | 15 Watt wireless charge = charge 30% in 30min and 22 Watt wired charge = Charge 50% in 30min 10000mAh Battery Capacity: Ample power to charge iPhone 15 - 2.5 times, OnePlus Nord 4 - 3 times, Samsung Galaxy S24 - 2.1 times, making it ideal for travel and daily use.Free Magnetic Ring Included for a secure and seamless charging experience..Advanced Protection: Built-in overcharge, overvoltage protection layers ensure safe charging for your devices.Premium Metallic Finish & Compact Design Sleek, durable, and super-compact build, perfect for mobile phones, smartwatches, tablets, and earbuds.Weight: 203.5 g | Capacity: 10000 mAhLithium Polymer Battery | Type-C ConnectorPower Source: BatteryCharging Cable Included1 year warranty from the date of purchase",https://www.flipkart.com/boult-10000-mah-22-w-wired-wireless-magsafe-compact-pocket-size-power-bank/p/itmdd05b6bfb626c?pid=PWBH8ZFN5D7WCRKY&lid=LSTPWBH8ZFN5D7WCRKY6AAXPK&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_272&otracker=search&otracker1=search&fm=organic&iid=en_JyT69YQDnKpdxiB5N3-4r-HHZxIJSS0l8P19S9CiSXqhWU23w7f8KxiEM-HhGOTMHKh-4q-aNHQeW43kE7lknPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
248,"IQOO Z10X 5G (Titanium, 128 GB)","₹13,990",6 GB RAM | 128 GB ROM17.02 cm (6.7 inch) Display50MP Rear Camera6500 mAh Battery1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/iqoo-z10x-5g-titanium-128-gb/p/itmfddcdf7717452?pid=MOBHBGRGMARH9ZGT&lid=LSTMOBHBGRGMARH9ZGTP2FYDW&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_273&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBHBGRGMARH9ZGT.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
249,"realme Narzo N61 (Marble Black, 128 GB)","₹8,934",6 GB RAM | 128 GB ROM17.12 cm (6.74 inch) Display32MP Rear Camera5000 mAh Battery1 Year,https://www.flipkart.com/realme-narzo-n61-marble-black-128-gb/p/itm0ffee8689770b?pid=MOBH39BERXYVH4UK&lid=LSTMOBH39BERXYVH4UKZF0980&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_274&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBH39BERXYVH4UK.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
250,itel it2165s,₹879,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB5.08 cm (2 inch) QVGA Display0.3MP Rear Camera1200 mAh BatteryUnisoc Processor1 year manufacturer warranty,https://www.flipkart.com/itel-it2165s/p/itmae36f88626af7?pid=MOBHFRWHZAGPJTDJ&lid=LSTMOBHFRWHZAGPJTDJQHCGSB&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_275&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBHFRWHZAGPJTDJ.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
251,itel it2165s,₹879,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB5.08 cm (2 inch) QVGA Display0.3MP Rear Camera1200 mAh BatteryUnisoc Processor1 year manufacturer warranty,https://www.flipkart.com/itel-it2165s/p/itmae36f88626af7?pid=MOBHFRWHGX8HCVG3&lid=LSTMOBHFRWHGX8HCVG320QT3X&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_276&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBHFRWHGX8HCVG3.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
252,GOBOULT 20000 mAh 22.5 W Power Bank,"₹1,599","22.5W Fast Charging: Boosted speed ensures rapid charging, minimizing device downtime and keeping you powered up quickly.20000mAh Battery Capacity: Ample power to charge iPhone 15 (4.9x), OnePlus Nord 4 (4x), and Galaxy S24 (4.1x), making it ideal for travel and daily use.Multiple Charging Ports: Equipped with Micro USB, Type-C, and USB output ports, offering flexibility to charge multiple devices simultaneously.Advanced Protection: Built-in overcharge, overvoltage protection layers ensure safe device charging.Premium Metallic Finish: Sleek, durable design with a metallic finish in Power Blue, Jet Black, and Coffee, adding style to functionality.Compact & Durable with LED Display: Super-compact, durable design with an LED digital display, compatible with mobile phones, smartwatches, tablets, and earbuds.Weight: 300 g | Capacity: 20000 mAhLithium Polymer Battery | Type-C, Type-A ConnectorPower Source: USBCharging Cable Included1 year warranty from the date of purchase",https://www.flipkart.com/goboult-20000-mah-22-5-w-power-bank/p/itm96a75d7661cbc?pid=PWBH47Z6SGUT2MPU&lid=LSTPWBH47Z6SGUT2MPULSKYZS&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_277&otracker=search&otracker1=search&fm=organic&iid=en_JyT69YQDnKpdxiB5N3-4r-HHZxIJSS0l8P19S9CiSXrWu8OrU8SJd9SK2ZEtqbLcLkebg6PW7k9lpBGJA_ROYw%3D%3D&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
253,Ambrane 10000 mAh 22.5 W Mini Pocket Size Power Bank,"₹1,299","Capacity: 10000 mAhQuick Charge 3.0 & Power Delivery Technology22.5W Max BoostedSpeed�Output Ports: 2 (1 Type-C1 USB-A)Rugged & Travel-Friendly BodyCompact & Lightweight Design10000mAh capacity with Smart Power ManagementMultiple Layers of Protection from short circuitover charge & over dischargeType C Charging Cable includedLightning quick chargeUniversal compatibilityInput/Output control and LED indicators.Lithium Polymer Battery | Type-AType-C ConnectorPower Source: AC AdapterCapacity: 10000 mAhLithium Polymer Battery | Type-A, Type-C ConnectorPower Source: AC AdapterCharging Cable Included6 Months Brand Warranty",https://www.flipkart.com/ambrane-10000-mah-22-5-w-mini-pocket-size-power-bank/p/itm3c8d715d5d655?pid=PWBGVGEEEPFUQ7EB&lid=LSTPWBGVGEEEPFUQ7EB46DXC9&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_278&otracker=search&otracker1=search&fm=organic&iid=en_JyT69YQDnKpdxiB5N3-4r-HHZxIJSS0l8P19S9CiSXpKeePmDPcs-dEsD9E6YMFR-iQ2lpQD7Kv8eAmF_W4oFQ%3D%3D&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
254,itel it2165s,₹879,4 MB RAM | 4 MB ROM | Expandable Upto 32 GB5.08 cm (2 inch) QVGA Display0.3MP Rear Camera1200 mAh BatteryUnisoc Processor1 year manufacturer warranty,https://www.flipkart.com/itel-it2165s/p/itmae36f88626af7?pid=MOBHFRWHG8ZBUYUQ&lid=LSTMOBHFRWHG8ZBUYUQHN4KT5&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_279&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBHFRWHG8ZBUYUQ.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
255,"Motorola g45 5G (Brilliant Blue, 128 GB)","₹10,999",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display50MP + 2MP | 16MP Front Camera5000 mAh BatterySnapdragon 6s Gen 3 Processor1 Year Warranty on Handset and 6 Months Warranty on Accessories,https://www.flipkart.com/motorola-g45-5g-brilliant-blue-128-gb/p/itm83cc1cca54e32?pid=MOBH3YKQQDZZ2WZH&lid=LSTMOBH3YKQQDZZ2WZHGOH35A&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_280&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBH3YKQQDZZ2WZH.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
256,Kechaoda K115,₹995,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB3.66 cm (1.44 inch) QVGA Display0.3MP + 0MP | 0MP Front Camera850 mAh BatteryNO Processor1 Month Company Domestic Warranty by Company Authorized Service Center.,https://www.flipkart.com/kechaoda-k115/p/itmexfz2mgxnzhnd?pid=MOBFPFFZYMPFHRXH&lid=LSTMOBFPFFZYMPFHRXHVSAI3B&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_281&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBFPFFZYMPFHRXH.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
257,"Infinix Note 50s 5G+ (Burgundy Red, 256 GB)","₹17,999",8 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 2MP | 13MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty for Handset and 6 Months Warranty for Accessories,https://www.flipkart.com/infinix-note-50s-5g-burgundy-red-256-gb/p/itmfbc62747a37e7?pid=MOBHBYYEP8ADSFDX&lid=LSTMOBHBYYEP8ADSFDXBNJCJ2&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_282&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBHBYYEP8ADSFDX.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
258,"Infinix Note 50s 5G+ (Titanium Grey, 128 GB)","₹15,999",8 GB RAM | 128 GB ROM17.22 cm (6.78 inch) Full HD+ Display64MP + 2MP | 13MP Front Camera5500 mAh BatteryDimensity 7300 Ultimate Processor1 Year Warranty for Handset and 6 Months Warranty for Accessories,https://www.flipkart.com/infinix-note-50s-5g-titanium-grey-128-gb/p/itmfbc62747a37e7?pid=MOBHBYYE9PPMXGBH&lid=LSTMOBHBYYE9PPMXGBHASDX5S&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_283&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBHBYYE9PPMXGBH.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
259,"Apple iPhone 16 (Teal, 256 GB)","₹84,900","256 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display48MP + 12MP | 12MP Front CameraA18 Chip, 6 Core Processor Processor1 year warranty for phone and 1 year warranty for in Box Accessories.",https://www.flipkart.com/apple-iphone-16-teal-256-gb/p/itm2b7be11cfadef?pid=MOBH4DQFYKJHESFG&lid=LSTMOBH4DQFYKJHESFGP6ZE0Z&marketplace=FLIPKART&q=mobiles+under+200000&store=tyy%2F4io&srno=s_12_284&otracker=search&otracker1=search&fm=organic&iid=095002d1-be73-4a3b-91f9-f32223295096.MOBH4DQFYKJHESFG.SEARCH&ppt=None&ppn=None&ssid=h9q6ucyn4g0000001753444733369&qH=1db27dacccf6b51f
